#mGo	mLSP	Total	TotGenW	Counts	genWeight
1450	400	13141476	13141476.000	6923	6923.000
2450	500	13141476	13141476.000	5647	5647.000
2450	1650	13141476	13141476.000	6640	6640.000
1300	1150	13141476	13141476.000	13516	13516.000
1850	1250	13141476	13141476.000	7560	7560.000
2500	1500	13141476	13141476.000	6931	6931.000
1450	1300	13141476	13141476.000	7020	7020.000
2250	800	13141476	13141476.000	7720	7720.000
700	200	13141476	13141476.000	55703	55703.000
2100	1850	13141476	13141476.000	7791	7791.000
2350	0	13141476	13141476.000	4214	4214.000
2500	1300	13141476	13141476.000	7701	7701.000
2600	700	13141476	13141476.000	6743	6743.000
2250	1700	13141476	13141476.000	8648	8648.000
1000	300	13141476	13141476.000	52552	52552.000
2100	1250	13141476	13141476.000	7156	7156.000
1650	750	13141476	13141476.000	6335	6335.000
1550	1100	13141476	13141476.000	7072	7072.000
1600	1200	13141476	13141476.000	7431	7431.000
2200	1100	13141476	13141476.000	7874	7874.000
1750	1500	13141476	13141476.000	9096	9096.000
2050	1050	13141476	13141476.000	6628	6628.000
2150	1350	13141476	13141476.000	7486	7486.000
650	450	13141476	13141476.000	93996	93996.000
1050	600	13141476	13141476.000	56020	56020.000
1750	1250	13141476	13141476.000	8477	8477.000
1200	650	13141476	13141476.000	27426	27426.000
850	450	13141476	13141476.000	56654	56654.000
850	600	13141476	13141476.000	53997	53997.000
2100	200	13141476	13141476.000	5316	5316.000
1700	300	13141476	13141476.000	6547	6547.000
1650	700	13141476	13141476.000	7331	7331.000
2550	700	13141476	13141476.000	6475	6475.000
800	675	13141476	13141476.000	55080	55080.000
1600	200	13141476	13141476.000	5348	5348.000
1150	600	13141476	13141476.000	35816	35816.000
1100	0	13141476	13141476.000	32348	32348.000
2350	1100	13141476	13141476.000	7505	7505.000
1200	1000	13141476	13141476.000	25752	25752.000
1400	1050	13141476	13141476.000	8377	8377.000
1950	950	13141476	13141476.000	7068	7068.000
2400	1800	13141476	13141476.000	7422	7422.000
1400	750	13141476	13141476.000	6726	6726.000
2100	700	13141476	13141476.000	6685	6685.000
2350	1800	13141476	13141476.000	7391	7391.000
2150	1100	13141476	13141476.000	7179	7179.000
1850	1350	13141476	13141476.000	6765	6765.000
2550	1600	13141476	13141476.000	7702	7702.000
1800	900	13141476	13141476.000	6552	6552.000
2400	200	13141476	13141476.000	5041	5041.000
2350	400	13141476	13141476.000	6875	6875.000
1150	750	13141476	13141476.000	35465	35465.000
2000	1050	13141476	13141476.000	6521	6521.000
2300	400	13141476	13141476.000	5938	5938.000
1800	0	13141476	13141476.000	5436	5436.000
1250	500	13141476	13141476.000	17620	17620.000
800	300	13141476	13141476.000	54343	54343.000
2450	1200	13141476	13141476.000	7008	7008.000
2100	1100	13141476	13141476.000	6102	6102.000
1700	1250	13141476	13141476.000	7498	7498.000
1000	500	13141476	13141476.000	53825	53825.000
1150	1025	13141476	13141476.000	37218	37218.000
1050	750	13141476	13141476.000	56924	56924.000
1800	1250	13141476	13141476.000	7071	7071.000
1900	1400	13141476	13141476.000	7364	7364.000
2300	1750	13141476	13141476.000	7171	7171.000
2150	800	13141476	13141476.000	7120	7120.000
2150	400	13141476	13141476.000	6295	6295.000
1150	700	13141476	13141476.000	37277	37277.000
1800	950	13141476	13141476.000	7457	7457.000
2300	1200	13141476	13141476.000	6731	6731.000
2250	1750	13141476	13141476.000	7772	7772.000
2150	600	13141476	13141476.000	6487	6487.000
2600	900	13141476	13141476.000	7610	7610.000
2050	400	13141476	13141476.000	6627	6627.000
2000	1450	13141476	13141476.000	7867	7867.000
2050	1000	13141476	13141476.000	6396	6396.000
1750	1050	13141476	13141476.000	7538	7538.000
2050	1300	13141476	13141476.000	6953	6953.000
1300	650	13141476	13141476.000	14426	14426.000
2050	1750	13141476	13141476.000	8692	8692.000
650	500	13141476	13141476.000	93006	93006.000
2200	300	13141476	13141476.000	7463	7463.000
1100	400	13141476	13141476.000	47181	47181.000
1650	1000	13141476	13141476.000	8241	8241.000
850	725	13141476	13141476.000	56143	56143.000
1800	1050	13141476	13141476.000	6511	6511.000
700	300	13141476	13141476.000	56672	56672.000
1800	400	13141476	13141476.000	5886	5886.000
1550	1400	13141476	13141476.000	7086	7086.000
2050	1850	13141476	13141476.000	8234	8234.000
900	300	13141476	13141476.000	53061	53061.000
1350	300	13141476	13141476.000	9481	9481.000
2200	800	13141476	13141476.000	6779	6779.000
1250	1050	13141476	13141476.000	19457	19457.000
1650	950	13141476	13141476.000	6963	6963.000
1550	650	13141476	13141476.000	6949	6949.000
2400	900	13141476	13141476.000	5920	5920.000
2150	700	13141476	13141476.000	6613	6613.000
1700	600	13141476	13141476.000	7066	7066.000
1000	650	13141476	13141476.000	54201	54201.000
1700	1550	13141476	13141476.000	7651	7651.000
2300	700	13141476	13141476.000	7592	7592.000
2000	400	13141476	13141476.000	6524	6524.000
2450	1500	13141476	13141476.000	5899	5899.000
700	0	13141476	13141476.000	43076	43076.000
1400	950	13141476	13141476.000	8180	8180.000
1350	1200	13141476	13141476.000	10818	10818.000
750	400	13141476	13141476.000	56474	56474.000
2550	1550	13141476	13141476.000	6669	6669.000
1550	700	13141476	13141476.000	6307	6307.000
1200	400	13141476	13141476.000	24052	24052.000
2300	1400	13141476	13141476.000	7603	7603.000
2400	1000	13141476	13141476.000	8260	8260.000
1850	1600	13141476	13141476.000	8356	8356.000
1750	950	13141476	13141476.000	8039	8039.000
2550	1850	13141476	13141476.000	8036	8036.000
2050	1450	13141476	13141476.000	7403	7403.000
1850	1000	13141476	13141476.000	7065	7065.000
1700	1100	13141476	13141476.000	7384	7384.000
2050	1900	13141476	13141476.000	8565	8565.000
1850	1450	13141476	13141476.000	6742	6742.000
1100	950	13141476	13141476.000	49546	49546.000
2450	1450	13141476	13141476.000	7072	7072.000
1100	500	13141476	13141476.000	50482	50482.000
2250	1450	13141476	13141476.000	6984	6984.000
2450	700	13141476	13141476.000	6386	6386.000
2200	1200	13141476	13141476.000	6738	6738.000
1700	750	13141476	13141476.000	7442	7442.000
1250	0	13141476	13141476.000	13828	13828.000
2550	1800	13141476	13141476.000	7676	7676.000
1250	600	13141476	13141476.000	17783	17783.000
1500	1050	13141476	13141476.000	6810	6810.000
2000	1875	13141476	13141476.000	7328	7328.000
1450	450	13141476	13141476.000	6960	6960.000
2400	1750	13141476	13141476.000	5510	5510.000
1300	1100	13141476	13141476.000	15174	15174.000
2400	1850	13141476	13141476.000	6385	6385.000
2450	1400	13141476	13141476.000	6369	6369.000
1350	550	13141476	13141476.000	11091	11091.000
900	750	13141476	13141476.000	58143	58143.000
2300	0	13141476	13141476.000	5277	5277.000
2350	1200	13141476	13141476.000	6526	6526.000
1550	100	13141476	13141476.000	5134	5134.000
1000	550	13141476	13141476.000	55588	55588.000
2600	1700	13141476	13141476.000	7190	7190.000
700	550	13141476	13141476.000	60865	60865.000
1700	1450	13141476	13141476.000	7120	7120.000
2000	1800	13141476	13141476.000	6716	6716.000
1900	1600	13141476	13141476.000	8687	8687.000
2200	1350	13141476	13141476.000	8054	8054.000
1800	1500	13141476	13141476.000	6831	6831.000
2450	900	13141476	13141476.000	7463	7463.000
1550	600	13141476	13141476.000	6102	6102.000
2400	1900	13141476	13141476.000	6981	6981.000
1800	1400	13141476	13141476.000	7182	7182.000
2150	300	13141476	13141476.000	5567	5567.000
1250	750	13141476	13141476.000	18319	18319.000
850	500	13141476	13141476.000	53208	53208.000
850	650	13141476	13141476.000	57785	57785.000
2100	800	13141476	13141476.000	6364	6364.000
1850	1550	13141476	13141476.000	7344	7344.000
2400	700	13141476	13141476.000	6689	6689.000
1850	500	13141476	13141476.000	5094	5094.000
1800	1150	13141476	13141476.000	7982	7982.000
1050	800	13141476	13141476.000	56129	56129.000
1850	950	13141476	13141476.000	6714	6714.000
2550	600	13141476	13141476.000	6163	6163.000
1750	1600	13141476	13141476.000	7978	7978.000
2300	1300	13141476	13141476.000	6674	6674.000
1900	500	13141476	13141476.000	6673	6673.000
750	600	13141476	13141476.000	54382	54382.000
1750	800	13141476	13141476.000	8127	8127.000
1800	850	13141476	13141476.000	6702	6702.000
2350	1350	13141476	13141476.000	6938	6938.000
2300	100	13141476	13141476.000	5548	5548.000
1400	700	13141476	13141476.000	7344	7344.000
1200	200	13141476	13141476.000	22630	22630.000
2500	1400	13141476	13141476.000	7357	7357.000
1600	850	13141476	13141476.000	7869	7869.000
900	400	13141476	13141476.000	54945	54945.000
1350	500	13141476	13141476.000	10824	10824.000
1800	600	13141476	13141476.000	7398	7398.000
2000	500	13141476	13141476.000	6897	6897.000
2200	1750	13141476	13141476.000	7606	7606.000
2350	600	13141476	13141476.000	6956	6956.000
1800	500	13141476	13141476.000	7416	7416.000
1450	700	13141476	13141476.000	7220	7220.000
1950	1600	13141476	13141476.000	7370	7370.000
1450	1000	13141476	13141476.000	6740	6740.000
1300	1175	13141476	13141476.000	14134	14134.000
1500	100	13141476	13141476.000	5201	5201.000
1300	950	13141476	13141476.000	13309	13309.000
1750	1100	13141476	13141476.000	7524	7524.000
1500	1000	13141476	13141476.000	7974	7974.000
2500	1650	13141476	13141476.000	6047	6047.000
1100	650	13141476	13141476.000	48731	48731.000
1650	650	13141476	13141476.000	7198	7198.000
2600	1500	13141476	13141476.000	7583	7583.000
1100	200	13141476	13141476.000	46169	46169.000
1350	900	13141476	13141476.000	11910	11910.000
2300	1700	13141476	13141476.000	7732	7732.000
2500	200	13141476	13141476.000	4743	4743.000
2250	1000	13141476	13141476.000	7722	7722.000
2450	600	13141476	13141476.000	7436	7436.000
1950	1150	13141476	13141476.000	6938	6938.000
2500	700	13141476	13141476.000	7076	7076.000
2600	600	13141476	13141476.000	7136	7136.000
1750	900	13141476	13141476.000	7460	7460.000
2300	500	13141476	13141476.000	6421	6421.000
2500	1750	13141476	13141476.000	7959	7959.000
2150	1900	13141476	13141476.000	8205	8205.000
2050	600	13141476	13141476.000	7630	7630.000
2200	1650	13141476	13141476.000	7332	7332.000
1650	1050	13141476	13141476.000	6990	6990.000
1400	850	13141476	13141476.000	7311	7311.000
1350	100	13141476	13141476.000	7812	7812.000
2250	1850	13141476	13141476.000	6728	6728.000
1750	100	13141476	13141476.000	5562	5562.000
2550	1500	13141476	13141476.000	7719	7719.000
1300	0	13141476	13141476.000	9193	9193.000
2300	1550	13141476	13141476.000	6726	6726.000
1950	300	13141476	13141476.000	6237	6237.000
2500	1900	13141476	13141476.000	7736	7736.000
1950	1200	13141476	13141476.000	6809	6809.000
1800	700	13141476	13141476.000	6753	6753.000
2200	1800	13141476	13141476.000	8036	8036.000
1650	200	13141476	13141476.000	5988	5988.000
1400	100	13141476	13141476.000	5564	5564.000
1400	500	13141476	13141476.000	7291	7291.000
1800	1675	13141476	13141476.000	8013	8013.000
2600	100	13141476	13141476.000	5958	5958.000
900	100	13141476	13141476.000	43666	43666.000
900	550	13141476	13141476.000	56919	56919.000
2550	0	13141476	13141476.000	5488	5488.000
1250	1000	13141476	13141476.000	19069	19069.000
2000	1000	13141476	13141476.000	8396	8396.000
1150	1000	13141476	13141476.000	36924	36924.000
2250	1900	13141476	13141476.000	7534	7534.000
2600	1750	13141476	13141476.000	7480	7480.000
2200	1400	13141476	13141476.000	8075	8075.000
1800	1650	13141476	13141476.000	6647	6647.000
2350	1500	13141476	13141476.000	6870	6870.000
2350	1550	13141476	13141476.000	7989	7989.000
1850	1200	13141476	13141476.000	6388	6388.000
1700	500	13141476	13141476.000	6884	6884.000
1100	700	13141476	13141476.000	47473	47473.000
950	800	13141476	13141476.000	56342	56342.000
2100	1750	13141476	13141476.000	6994	6994.000
2600	1600	13141476	13141476.000	7173	7173.000
800	0	13141476	13141476.000	37699	37699.000
1100	750	13141476	13141476.000	49093	49093.000
2200	200	13141476	13141476.000	6217	6217.000
2250	600	13141476	13141476.000	7131	7131.000
2400	1450	13141476	13141476.000	6942	6942.000
1850	0	13141476	13141476.000	4627	4627.000
2000	100	13141476	13141476.000	5405	5405.000
1400	900	13141476	13141476.000	7919	7919.000
1900	950	13141476	13141476.000	6400	6400.000
2050	0	13141476	13141476.000	4952	4952.000
2200	500	13141476	13141476.000	6468	6468.000
2050	300	13141476	13141476.000	6378	6378.000
2450	1600	13141476	13141476.000	7578	7578.000
1400	300	13141476	13141476.000	6530	6530.000
2100	1650	13141476	13141476.000	6926	6926.000
