#mGo	mLSP	Total	TotGenW	Counts	genWeight
1950	1200	21137386	21137386.000	13888	13888.000
1800	700	21137386	21137386.000	12296	12296.000
2200	1800	21137386	21137386.000	12978	12978.000
1650	200	21137386	21137386.000	8657	8657.000
1400	100	21137386	21137386.000	9196	9196.000
1400	500	21137386	21137386.000	10971	10971.000
1800	1675	21137386	21137386.000	9865	9865.000
2600	100	21137386	21137386.000	11309	11309.000
900	100	21137386	21137386.000	73512	73512.000
900	550	21137386	21137386.000	88531	88531.000
2550	0	21137386	21137386.000	7922	7922.000
1250	1000	21137386	21137386.000	30079	30079.000
2000	1000	21137386	21137386.000	12057	12057.000
1150	1000	21137386	21137386.000	55825	55825.000
2250	1900	21137386	21137386.000	13796	13796.000
2600	1750	21137386	21137386.000	11297	11297.000
2200	1400	21137386	21137386.000	11087	11087.000
1800	1650	21137386	21137386.000	15045	15045.000
2350	1500	21137386	21137386.000	12374	12374.000
2350	1550	21137386	21137386.000	8965	8965.000
1850	1200	21137386	21137386.000	7645	7645.000
1700	500	21137386	21137386.000	8376	8376.000
1100	700	21137386	21137386.000	80310	80310.000
950	800	21137386	21137386.000	98058	98058.000
2100	1750	21137386	21137386.000	8856	8856.000
2600	1600	21137386	21137386.000	8736	8736.000
800	0	21137386	21137386.000	63381	63381.000
1100	750	21137386	21137386.000	75923	75923.000
2200	200	21137386	21137386.000	9832	9832.000
2250	600	21137386	21137386.000	8945	8945.000
2400	1450	21137386	21137386.000	12153	12153.000
1850	0	21137386	21137386.000	7311	7311.000
2000	100	21137386	21137386.000	9776	9776.000
1400	900	21137386	21137386.000	9469	9469.000
1900	950	21137386	21137386.000	12409	12409.000
2050	0	21137386	21137386.000	8194	8194.000
2200	500	21137386	21137386.000	8019	8019.000
2050	300	21137386	21137386.000	5885	5885.000
2450	1600	21137386	21137386.000	12231	12231.000
1400	300	21137386	21137386.000	10416	10416.000
2100	1650	21137386	21137386.000	12459	12459.000
