#mGo	mLSP\ISRweight\ISRweight_up\ISRweight_down
2750	300	1.193753	1.088112	1.322112
1350	850	1.165914	1.076412	1.271650
1950	1550	1.142892	1.066506	1.231065
1750	300	1.194038	1.088234	1.322630
2100	500	1.188178	1.085796	1.311878
2800	800	1.178900	1.081901	1.295005
1600	1100	1.159045	1.073477	1.259436
2550	100	1.198204	1.089958	1.330322
1850	1550	1.150403	1.069763	1.244191
1450	0	1.199454	1.090480	1.332625
2600	1300	1.167441	1.077051	1.274394
2450	1600	1.156932	1.072560	1.255710
1750	1525	1.161132	1.074373	1.263133
2500	0	1.199696	1.090575	1.333082
2400	1600	1.156337	1.072309	1.254654
1450	900	1.168276	1.077416	1.275872
1900	1100	1.165887	1.076395	1.271610
1450	1200	1.167041	1.076899	1.273653
1100	300	1.187170	1.085375	1.310036
1350	800	1.169577	1.077972	1.278198
1550	1325	1.165909	1.076417	1.271630
2700	600	1.184151	1.084107	1.304537
2350	300	1.192748	1.087697	1.320261
1900	100	1.200175	1.090775	1.333967
1850	900	1.171618	1.078835	1.281862
2450	1550	1.159227	1.073546	1.259770
2350	1300	1.167155	1.076929	1.273883
1550	1250	1.159277	1.073583	1.259838
1850	300	1.194541	1.088446	1.323554
1300	400	1.186440	1.085067	1.308706
2800	1600	1.163098	1.075200	1.266648
2250	900	1.176233	1.080778	1.290183
1500	400	1.189116	1.086189	1.313592
1800	300	1.195519	1.088848	1.325360
1500	700	1.176409	1.080855	1.290497
2550	800	1.177420	1.081274	1.292335
2550	1550	1.160801	1.074216	1.262567
1550	1050	1.160328	1.074026	1.261711
1750	1000	1.170454	1.078341	1.279773
1650	850	1.172709	1.079295	1.283825
900	450	1.174542	1.080070	1.287124
850	350	1.177316	1.081239	1.292132
1200	300	1.189206	1.086222	1.313762
1600	200	1.197727	1.089763	1.329436
2700	400	1.191796	1.087301	1.318512
1250	850	1.163461	1.075370	1.267272
2550	200	1.194454	1.088407	1.323396
1300	450	1.184552	1.084280	1.305261
1250	900	1.159762	1.073787	1.260702
1650	1200	1.154270	1.071430	1.250994
1500	750	1.173870	1.079786	1.285913
1500	650	1.178056	1.081557	1.293462
2750	1400	1.168099	1.077331	1.275570
1400	1150	1.170211	1.078245	1.279328
2300	1600	1.152732	1.070762	1.248293
2350	700	1.179185	1.082022	1.295519
2650	400	1.190824	1.086894	1.316731
2100	600	1.183565	1.083863	1.303468
1400	550	1.182828	1.083556	1.302124
2100	1000	1.171725	1.078876	1.282061
2500	600	1.183916	1.084012	1.304104
2750	1000	1.174413	1.080002	1.286910
1100	850	1.176478	1.080893	1.290608
1850	1150	1.163588	1.075418	1.267508
2350	500	1.188698	1.086007	1.312838
650	425	1.182431	1.083393	1.301398
1450	1150	1.160662	1.074174	1.262296
1650	400	1.188517	1.085939	1.312495
950	300	1.183396	1.083791	1.303161
2200	400	1.189863	1.086494	1.314969
2400	600	1.185644	1.084731	1.307258
600	100	1.173722	1.079720	1.285653
1750	850	1.174843	1.080188	1.287680
1900	400	1.188307	1.085848	1.312116
1800	1350	1.151877	1.070398	1.246781
2100	300	1.195317	1.088762	1.324990
2800	0	1.197741	1.089766	1.329467
1150	300	1.188042	1.085737	1.311633
1400	1100	1.161228	1.074418	1.263299
1650	900	1.172005	1.078997	1.282560
2750	1500	1.165130	1.076067	1.270266
1200	800	1.164701	1.075897	1.269484
700	475	1.183568	1.083869	1.303466
1950	900	1.173946	1.079815	1.286055
2750	100	1.197605	1.089714	1.329209
1350	1050	1.164584	1.075848	1.269273
1050	300	1.186983	1.085293	1.309699
1750	1150	1.162953	1.075144	1.266380
2750	600	1.185892	1.084834	1.307712
1300	1050	1.171136	1.078635	1.280990
1750	1450	1.149911	1.069553	1.243325
2050	1500	1.150838	1.069947	1.244961
1600	1350	1.160594	1.074149	1.262171
2550	300	1.194984	1.088626	1.324375
1600	1300	1.156119	1.072226	1.254255
2150	0	1.200671	1.090982	1.334882
850	625	1.184375	1.084211	1.304929
1650	1300	1.148759	1.069053	1.241307
2600	800	1.178029	1.081536	1.293427
2200	900	1.175068	1.080288	1.288081
950	700	1.178253	1.081639	1.293819
2800	600	1.184411	1.084215	1.305012
2800	1000	1.173217	1.079503	1.284748
2400	1500	1.161173	1.074379	1.263223
750	400	1.167269	1.076988	1.274070
1200	100	1.200263	1.090812	1.334128
1900	300	1.196389	1.089213	1.326960
1800	1450	1.147508	1.068510	1.239120
1900	500	1.185019	1.084471	1.306117
1700	950	1.170536	1.078372	1.279927
1300	200	1.195602	1.088883	1.325512
2200	600	1.181186	1.082864	1.299146
2000	1550	1.146166	1.067926	1.236776
2300	1350	1.165928	1.076407	1.271690
900	400	1.176830	1.081035	1.291254
800	450	1.167350	1.077022	1.274215
1650	0	1.202507	1.091735	1.338295
1400	0	1.201755	1.091432	1.336889
1000	450	1.177928	1.081498	1.293237
2150	1300	1.165128	1.076067	1.270260
1600	750	1.177343	1.081251	1.292180
1550	1300	1.163575	1.075421	1.267472
1350	650	1.177792	1.081438	1.292996
2750	200	1.196077	1.089081	1.326386
1200	950	1.172639	1.079273	1.283690
2100	1500	1.152188	1.070526	1.247339
1400	450	1.186494	1.085093	1.308801
1900	1000	1.170075	1.078175	1.279101
2050	900	1.175034	1.080274	1.288017
600	350	1.176061	1.080713	1.289860
2050	1350	1.157279	1.072718	1.256313
2550	1300	1.167362	1.077018	1.274250
2500	100	1.198308	1.090005	1.330509
1100	550	1.176243	1.080790	1.290191
1700	1200	1.156679	1.072461	1.255251
2700	200	1.195873	1.088995	1.326014
1850	200	1.197991	1.089870	1.329925
1100	100	1.198345	1.090018	1.330579
1300	550	1.181197	1.082876	1.299155
950	550	1.169974	1.078138	1.278911
1750	1200	1.158057	1.073051	1.257689
2800	1500	1.165423	1.076195	1.270784
2000	1150	1.167253	1.076976	1.274051
2250	1250	1.163413	1.075336	1.267205
1250	400	1.186003	1.084888	1.307903
2200	1000	1.172891	1.079364	1.284164
950	600	1.165163	1.076092	1.270309
750	350	1.171154	1.078635	1.281034
1450	650	1.178660	1.081807	1.294561
1500	950	1.166870	1.076817	1.273361
2250	1500	1.157442	1.072781	1.256610
1250	650	1.175347	1.080411	1.288575
1450	750	1.172599	1.079249	1.283628
1000	775	1.182235	1.083316	1.301034
1450	950	1.163386	1.075333	1.267146
2550	1100	1.171753	1.078876	1.282128
900	650	1.179765	1.082277	1.296554
2550	1000	1.173923	1.079801	1.286019
2600	1100	1.171401	1.078738	1.281479
2500	1600	1.157984	1.073016	1.257566
2250	1200	1.168828	1.077643	1.276871
2000	1300	1.161372	1.074467	1.263573
1650	100	1.201121	1.091169	1.335715
1050	450	1.179109	1.081995	1.295375
2150	1250	1.165514	1.076239	1.270940
2350	800	1.176402	1.080845	1.290493
1550	750	1.175540	1.080491	1.288926
2000	1500	1.150044	1.069605	1.243566
1600	1250	1.150216	1.069681	1.243864
950	500	1.172431	1.079177	1.283326
1300	900	1.161054	1.074341	1.262994
650	400	1.177752	1.081427	1.292915
1900	600	1.183453	1.083815	1.303266
2400	1300	1.166023	1.076447	1.271859
1850	1500	1.144324	1.067130	1.233557
1250	100	1.198629	1.090139	1.331100
850	400	1.174007	1.079842	1.286164
850	550	1.175027	1.080277	1.287995
1300	1000	1.166276	1.076569	1.272293
2100	100	1.200792	1.091032	1.335107
1700	700	1.179022	1.081958	1.295219
2250	100	1.198737	1.090180	1.331305
1750	1350	1.151206	1.070105	1.245609
2500	400	1.188415	1.085892	1.312315
2650	1000	1.173647	1.079687	1.285520
1550	650	1.180427	1.082550	1.297762
1900	1300	1.157691	1.072898	1.257037
600	300	1.171362	1.078726	1.281404
1200	750	1.168287	1.077422	1.275890
1700	400	1.185609	1.084726	1.307181
2750	0	1.197720	1.089761	1.329422
1000	750	1.177666	1.081393	1.292756
1400	200	1.197647	1.089730	1.329288
2100	1400	1.157165	1.072668	1.256112
2350	900	1.174761	1.080154	1.287533
1450	300	1.194192	1.088296	1.322918
1450	600	1.179948	1.082349	1.296892
2400	400	1.191102	1.087012	1.317238
2650	100	1.197955	1.089856	1.329859
1500	0	1.203102	1.091985	1.339393
800	350	1.174638	1.080110	1.287298
1500	300	1.193796	1.088131	1.322189
1900	200	1.196509	1.089260	1.327185
2250	700	1.179111	1.081994	1.295382
2050	200	1.200110	1.090746	1.333850
1700	0	1.201525	1.091331	1.336470
1500	900	1.169274	1.077834	1.277668
1750	600	1.182150	1.083268	1.300897
2650	300	1.194244	1.088316	1.323016
950	400	1.178890	1.081903	1.294978
2100	1450	1.153094	1.070916	1.248932
1800	1000	1.168468	1.077493	1.276221
2700	800	1.178355	1.081669	1.294021
2150	1550	1.152029	1.070461	1.247054
2600	400	1.191304	1.087097	1.317607
1800	100	1.198043	1.089897	1.330015
2800	1100	1.172443	1.079176	1.283356
1700	1300	1.149795	1.069501	1.243124
2450	1100	1.171827	1.078914	1.282251
1900	900	1.175224	1.080353	1.288361
